dataset,experiment,alpha,volume_with_bayes_levelset,volume_without_bayes_levelset,volume_one_covariance_known,volume_ot_known,volume_MVCS_known,coverage_with_bayes_levelset,coverage_without_bayes_levelset,coverage_one_covariance_known,coverage_ot_known,coverage_MVCS_known,ERT_with_bayes_levelset,ERT_without_bayes_levelset,ERT_one_covariance_known,ERT_ot_known,ERT_MVCS_known,WSC_with_bayes_levelset,WSC_without_bayes_levelset,WSC_one_covariance_known,WSC_ot_known,WSC_MVCS_known,time_with_bayes_levelset,time_one_covariance_known,time_ot_known,time_MVCS_known,volume_HDR_known,coverage_HDR_known,ERT_HDR_known,WSC_HDR_known,time_HDR_known,time_MVCS
house,8,0.05,0.9156115,1.0989382,1.4514768,2.730519129943848,1.3071755,0.9528214616096208,0.9403330249768732,0.950508788159112,0.9398704902867716,0.9551341533660888,0.0153525192972765,0.0224298611825,0.0417713466394744,0.0396867278970019,0.0346861950844748,0.8348624110221863,0.7981651425361633,0.7387387156486511,0.7207207083702087,0.7798165082931519,0.0165021419525146,0.0065429210662841,0.4715535640716553,0.1613023281097412,1.427335262298584,0.9518963694572448,0.0107294117799725,0.8288288116455078,881.7925801277161,0.1613023281097412
house,0,0.05,0.8949509,1.1200327,1.4672567,1.7692213897705076,1.0958147,0.9500462534690102,0.9398704902867716,0.9518963922294172,0.9486586493987048,0.9440333247184752,0.0215618894675485,0.0259613181722397,0.0365930043023897,0.0283595324795144,0.0378902599884664,0.8256880640983582,0.7857142686843872,0.7678571343421936,0.78899085521698,0.778761088848114,0.0187320709228515,0.0065760612487792,0.4658186435699463,0.16357421875,1.373107671737671,0.9505087733268738,0.0217385205567601,0.7964601516723633,1848.185917377472,0.16357421875
house,6,0.05,0.8777676,1.1274693,1.4629507,2.425534182453156,1.1753241,0.9495837187789083,0.9491211840888066,0.9481961147086032,0.9509713228492136,0.9477335810661316,0.0226182566542242,0.0301568548648099,0.0463013270546266,0.0430087313873,0.0434306351301474,0.8073394298553467,0.7981651425361633,0.7155963182449341,0.6972476840019226,0.7545454502105713,0.0178017616271972,0.0089614391326904,0.5312645435333252,0.1489768028259277,1.4827210903167725,0.957446813583374,0.0152164116169141,0.8440366983413696,1006.392247915268,0.1489768028259277
rf1,7,0.1,0.26450104,0.3272126,0.83954734,0.5813863259069615,0.30492002,0.8916849015317286,0.9135667396061268,0.901531728665208,0.9026258205689278,0.9113785624504088,0.0501074956571963,0.025171451533384,0.1275554086255331,0.0166576676788769,0.11683902358648,0.6847826242446899,0.75,0.54347825050354,0.75,0.510869562625885,0.0207562446594238,0.0053317546844482,16.75757646560669,0.0514094829559326,0.4767201244831085,0.9321662783622742,0.056673289245867,0.7916666865348816,442.5280706882477,0.0514094829559326
house,9,0.05,0.93184006,1.2254844,1.673256,3.0816911972045906,1.6006975,0.9588344125809436,0.9602220166512488,0.9625346901017576,0.967622571692877,0.9629971981048584,0.0240551559869354,0.0313068883869066,0.0320134150487109,0.0330651860059291,0.0350611654120529,0.8363636136054993,0.8214285969734192,0.8288288116455078,0.8214285969734192,0.8214285969734192,0.0236127376556396,0.0112106800079345,0.4696543216705322,0.1638128757476806,1.5440462827682495,0.9634597301483154,0.0175732481484488,0.8256880640983582,879.7365026473999,0.1638128757476806
rf1,1,0.1,0.2578593,0.3090901,0.8180441,0.5575902263496655,0.28204533,0.8949671772428884,0.8949671772428884,0.8894967177242888,0.8982494529540481,0.8807439804077148,0.0385167882484422,0.0575403910989497,0.1264757217147118,0.0489977864698555,0.0879565346257461,0.7052631378173828,0.6736842393875122,0.5053763389587402,0.72826087474823,0.47826087474823,0.0578281879425048,0.0090000629425048,4.843329429626465,0.1836414337158203,0.4277291893959045,0.8971553444862366,0.0297580076110103,0.72826087474823,434.3158843517304,0.1836414337158203
casp,6,0.1,0.8059789,1.0103574,1.2707275,1.4076506967544553,0.8432555,0.9018364669873196,0.90074333187582,0.9035854831657192,0.8944031482291211,0.9005246758460999,0.0189347562487613,0.0352863031282007,0.0867504303086254,0.0817223877041911,0.0548751676068214,0.8191720843315125,0.7576419115066528,0.6375545859336853,0.6615720391273499,0.7183406352996826,0.0304300785064697,0.0149629116058349,2.0486807823181152,0.3152248859405517,1.337342381477356,0.900743305683136,0.0525163271980474,0.7678958773612976,2056.1505856513977,0.3152248859405517
casp,0,0.1,0.78647894,1.0199982,1.2194165,1.4845066915988916,0.79807913,0.8935286401399213,0.8994315697420201,0.8996501967643201,0.9011805859204196,0.8952776789665222,0.0390905293508232,0.0542168466063371,0.0992101164668414,0.0787907491703163,0.0583735819108429,0.7852494716644287,0.6965065598487854,0.5829694271087646,0.7096070051193237,0.6986899375915527,0.0293085575103759,0.0153732299804687,2.08050799369812,0.3218212127685547,1.3230782747268677,0.9011805653572084,0.0425436159403304,0.7314410209655762,1916.2269990444183,0.3218212127685547
casp,4,0.1,0.7773994,1.0814308,1.2037286,0.0,0.8043637,0.8981198076082204,0.9029296020988196,0.9024923480542196,0.9000874508089199,0.9033668637275696,0.0493669596159807,0.0713162949688729,0.098819400272583,0.0868396292005784,0.0614352232448207,0.791304349899292,0.7074235677719116,0.624454140663147,0.7379912734031677,0.7028199434280396,0.0273995399475097,0.0137174129486083,2.053822755813598,0.3305134773254394,1.2820149660110474,0.900961935520172,0.0387416734239984,0.7678958773612976,2115.397214651108,0.3305134773254394
rf1,3,0.1,0.27445364,0.33392206,0.83934814,0.5844740588992204,0.31109923,0.9070021881838074,0.9135667396061268,0.8949671772428884,0.9299781181619255,0.891684889793396,0.0384867633705503,0.045541356581006,0.1166336512169035,0.0549654873857868,0.0927724864213293,0.7311828136444092,0.7526881694793701,0.5416666865348816,0.7835051417350769,0.554347813129425,0.0519590377807617,0.0093147754669189,4.8462560176849365,0.1760663986206054,0.4707127511501312,0.8960612416267395,0.03151264813457,0.717391312122345,460.5327281951904,0.1760663986206054
house,4,0.05,0.93353856,1.168017,1.4178758,2.594637210512162,1.1188408,0.9583718778908418,0.9588344125809436,0.9551341350601296,0.9500462534690102,0.9495837092399596,0.0168404185294482,0.0179011700918815,0.0348743760541684,0.0424134010614907,0.0378376578356261,0.859649121761322,0.8256880640983582,0.752293586730957,0.7247706651687622,0.7706422209739685,0.0185573101043701,0.0096192359924316,0.460587739944458,0.1643648147583007,1.551998257637024,0.9648473858833312,0.0282108112319522,0.853210985660553,911.2693526744844,0.1643648147583007
casp,2,0.1,0.78681815,0.9936363,1.2309339,0.5100704781532287,0.8371348,0.9000874508089199,0.9090511587232182,0.9000874508089199,0.8952776563183209,0.9000874757766724,0.0184547385715465,0.0302585531283137,0.085265046905541,0.0753414508831758,0.0472245591095408,0.8253275156021118,0.7898089289665222,0.6681222915649414,0.7117903828620911,0.7292576432228088,0.0291154384613037,0.0154423713684082,2.0451972484588623,0.3355278968811035,1.365833401679993,0.9101442694664,0.0399654333761171,0.7664543390274048,2302.835577249527,0.3355278968811035
house,5,0.05,1.0122695,1.2586151,1.650874,2.190453219604492,1.3118005,0.9435707678075856,0.9481961147086032,0.9472710453283996,0.9444958371877892,0.9463459849357604,0.0147935373236213,0.025951483089755,0.050882628678475,0.0403007702986878,0.0404759035187407,0.7981651425361633,0.78899085521698,0.7099236845970154,0.7064220309257507,0.7593985199928284,0.0208303928375244,0.0121741294860839,0.5627148151397705,0.1839025020599365,1.4103944301605225,0.9500462412834167,0.0160896229552515,0.8256880640983582,942.0561044216156,0.1839025020599365
rf1,0,0.1,0.25944248,0.31278837,0.7619482,0.4280089057121107,0.30758336,0.9234135667396062,0.926695842450766,0.9048140043763676,0.899343544857768,0.9157549142837524,0.0271266612778667,0.0518609417169894,0.1214123722197364,0.0534029979659423,0.1065513884019745,0.7553191781044006,0.782608687877655,0.521276593208313,0.72826087474823,0.5625,0.0716333389282226,0.0194060802459716,28.03001928329468,0.1728639602661132,0.4663122892379761,0.9299781322479248,0.0505254475997244,0.774193525314331,475.06302642822266,0.1728639602661132
rf1,4,0.1,0.25460365,0.30795395,0.8091634,0.5867924759329622,0.30848446,0.9037199124726476,0.9048140043763676,0.8894967177242888,0.8862144420131292,0.9070022106170654,0.0349750837363159,0.0400768697050636,0.1251618429826042,0.0198907109571922,0.0859881226682723,0.7234042286872864,0.717391312122345,0.5368421077728271,0.7234042286872864,0.6413043737411499,0.056575059890747,0.0159337520599365,32.49135661125183,0.2704639434814453,0.4814247488975525,0.9157549142837524,0.0474821500604105,0.75,495.33872056007385,0.2704639434814453
rf1,8,0.1,0.25414112,0.29911232,0.8137183,0.540229414642731,0.33072165,0.899343544857768,0.9004376367614879,0.8851203501094091,0.9026258205689278,0.9157549142837524,0.0367813679145877,0.0212430266756156,0.1319341984509863,0.0478784688992421,0.1067831785236615,0.70652174949646,0.7368420958518982,0.4239130318164825,0.7413793206214905,0.5376344323158264,0.0275838375091552,0.0052976608276367,35.00525879859924,0.0554509162902832,0.4429280459880829,0.8993435502052307,0.0591040747248574,0.7127659320831299,448.11742544174194,0.0554509162902832
rf1,2,0.1,0.2966635,0.34704545,0.8223684,0.4767739989963943,0.30044508,0.9102844638949672,0.9070021881838074,0.8971553610503282,0.9146608315098468,0.8927789926528931,0.0422470510768323,0.0358806324887045,0.1081150670713872,0.0150663668777336,0.0844760806010892,0.7419354915618896,0.7263157963752747,0.52173912525177,0.75,0.5208333134651184,0.0656468868255615,0.0143289566040039,30.6240234375,0.2586953639984131,0.4456589221954345,0.882932186126709,0.0608466986084259,0.6195651888847351,467.01439476013184,0.2586953639984131
rf1,6,0.05,0.280568,0.37916392,1.2186043,0.5345554496935685,0.36870947,0.936542669584245,0.962800875273523,0.9452954048140044,0.9354485776805253,0.949671745300293,0.013377167243954,0.0039416398557107,0.0733987956399825,0.0292091545554415,0.0374034766355434,0.7551020383834839,0.807692289352417,0.4347825944423675,0.625,0.695652186870575,0.0221076011657714,0.0069515705108642,13.36715531349182,0.064908742904663,0.555270791053772,0.9660831689834596,0.0125857298126351,0.782608687877655,458.6322047710418,0.064908742904663
rf1,7,0.05,0.31530625,0.3902401,1.146318,0.5930843760837751,0.36648327,0.9595185995623632,0.9540481400437636,0.9442013129102844,0.9617067833698032,0.9660831689834596,0.0101297142648384,0.0340106942693313,0.0770209648548601,0.0139014068955824,0.0487647958885032,0.760869562625885,0.739130437374115,0.4468085169792175,0.8039215803146362,0.739130437374115,0.0209519863128662,0.0050961971282958,2.840435266494751,0.0512053966522216,0.6096783876419067,1.0,0.0500000119209289,1.0,398.76457047462463,0.0512053966522216
rf1,5,0.05,0.31254357,0.38071445,1.3474947,0.6303730588576723,0.3989239,0.950765864332604,0.9595185995623632,0.9518599562363238,0.9617067833698032,0.9595186114311218,0.0167369300965639,0.010496614153003,0.0679241066557977,0.0198126550036593,0.0472545560863879,0.739130437374115,0.804347813129425,0.5744680762290955,0.760869562625885,0.739130437374115,0.0311591625213623,0.0061376094818115,17.954131841659546,0.0741889476776123,0.5879420042037964,1.0,0.0500000119209289,1.0,443.91025400161743,0.0741889476776123
casp,1,0.1,0.78007793,1.0414119,1.1424912,1.1272838051319118,0.79807943,0.8983384346305203,0.8882815916047223,0.8854394403148229,0.8860953213817228,0.8889374732971191,0.0299080023833014,0.0522518261265434,0.0914750851647596,0.0725845273392221,0.0456942119645256,0.8144105076789856,0.7248908281326294,0.624454140663147,0.6906318068504333,0.7472766637802124,0.0354735851287841,0.0163652896881103,2.0019307136535645,0.3613312244415283,1.3055007457733154,0.8935286402702332,0.0463935700764127,0.7379912734031677,2072.3957846164703,0.3613312244415283
casp,5,0.1,0.8196862,1.0608943,1.180762,1.7403781826496112,0.7859831,0.9005247048535199,0.8987756886751203,0.8874070835155226,0.8915609969392216,0.8876256942749023,0.0289019655899957,0.0503302484472006,0.1010971662822046,0.0911297609856492,0.0532595923281875,0.8051947951316833,0.7096070051193237,0.567685604095459,0.6222707629203796,0.688034176826477,0.0341997146606445,0.0139927864074707,1.9737861156463623,0.3574166297912597,1.2900371551513672,0.8968080282211304,0.0477916192482728,0.7433264851570129,2011.1695713996887,0.3574166297912597
rf1,9,0.1,0.2522156,0.2985843,0.8939657,0.5765465038461746,0.31257817,0.888402625820569,0.8894967177242888,0.924507658643326,0.9201312910284464,0.9179431200027466,0.0534065936124697,0.0608274797287129,0.0975824322434493,0.0426638009977263,0.0980340047204186,0.6947368383407593,0.6847826242446899,0.6875,0.774193525314331,0.6451612710952759,0.0268373489379882,0.0075693130493164,5.872937679290772,0.0658402442932128,0.4740546643733978,0.9398249387741088,0.0553846340612385,0.79347825050354,474.9820868968964,0.0658402442932128
rf2,0,0.1,0.4309828,0.5654802,1.0800422,1.2824706666607688,0.66703916,0.8982494529540481,0.9223194748358862,0.9004376367614879,0.912472647702407,0.92231947183609,0.0535999623932996,0.0538353622507306,0.1229604420028835,0.0886459034527056,0.0989071224499327,0.7311828136444092,0.77173912525177,0.72826087474823,0.75,0.7476635575294495,0.0289342403411865,0.0080122947692871,30.57523488998413,0.0642204284667968,0.4343249797821045,0.9157549142837524,0.0483492607827846,0.7634408473968506,428.61208415031433,0.0642204284667968
rf2,1,0.1,0.284331,0.34358656,0.7490851,1.096393589540211,0.3653962,0.9059080962800876,0.9026258205689278,0.8829321663019694,0.924507658643326,0.8687089681625366,0.0282363631535899,0.0022062150821996,0.0954110475343275,0.0470353830843539,0.0888308504712565,0.75,0.75,0.6739130616188049,0.77173912525177,0.6521739363670349,0.0354058742523193,0.0059649944305419,16.810702800750732,0.0747346878051757,0.439353197813034,0.9113785624504088,0.0538209478253681,0.739130437374115,462.6194109916687,0.0747346878051757
casp,7,0.1,0.8060375,1.0678215,1.2032651,1.336734060287476,0.7876102,0.8944031482291211,0.8952776563183209,0.9055531263664188,0.9134236991692172,0.891560971736908,0.0413622224656325,0.0515944172680877,0.0900735523365711,0.0781800661747176,0.0603829306448658,0.7884231805801392,0.7288503050804138,0.6310043931007385,0.7445414662361145,0.7152034044265747,0.0310244560241699,0.0144400596618652,1.956620693206787,0.3184010982513428,1.273187279701233,0.9013991951942444,0.0523391209214174,0.7363834381103516,1889.198264360428,0.3184010982513428
rf1,8,0.05,0.3011257,0.35811716,1.3568826,0.562912242260931,0.354867,0.9551422319474836,0.962800875273523,0.9474835886214442,0.9726477024070022,0.9485777020454408,0.0185930525519959,0.0143517781268911,0.0685816459946966,0.022860156249937,0.0598582920624115,0.717391312122345,0.804347813129425,0.5102040767669678,0.804347813129425,0.54347825050354,0.0285851955413818,0.0068049430847167,15.741379022598268,0.0550119876861572,0.5116448402404785,0.949671745300293,0.0401783506018273,0.695652186870575,427.5192391872406,0.0550119876861572
rf2,2,0.1,0.33573964,0.40027303,0.96427727,1.0252915831741674,0.4016945,0.9059080962800876,0.9135667396061268,0.9004376367614879,0.9212253829321664,0.8884026408195496,0.0472491571339574,0.0415600936147806,0.1041590240075696,0.068231564059756,0.0676142545818158,0.739130437374115,0.75,0.717391312122345,0.782608687877655,0.6595744490623474,0.0282208919525146,0.0066359043121337,13.57773733139038,0.0734567642211914,0.4403473138809204,0.9146608114242554,0.0645481427653748,0.739130437374115,435.64648032188416,0.0734567642211914
rf2,3,0.1,0.29059178,0.35988998,0.7379761,1.092852367389313,0.37134933,0.9037199124726476,0.9080962800875274,0.8698030634573304,0.8807439824945296,0.8960612416267395,0.0313108870727281,0.0025917341879078,0.1181528960606904,0.080952387997705,0.0905806886249996,0.739130437374115,0.739130437374115,0.6666666865348816,0.695652186870575,0.7263157963752747,0.0296041965484619,0.0086743831634521,18.46188163757324,0.0676279067993164,0.4375390708446502,0.9245076775550842,0.0490050012540052,0.77173912525177,459.0912036895752,0.0676279067993164
rf2,8,0.1,0.2992538,0.35721067,0.85924643,0.8157944608169185,0.39066848,0.9201312910284464,0.9091903719912472,0.9004376367614879,0.888402625820569,0.9015317559242249,0.0489989931974397,0.0142232698513166,0.1135447204317021,0.077698917544397,0.0897051728380941,0.7849462628364563,0.77173912525177,0.717391312122345,0.7171717286109924,0.72826087474823,0.0221524238586425,0.0063991546630859,26.53706312179565,0.0534999370574951,0.4448697566986084,0.9037199020385742,0.0529502302420745,0.72826087474823,423.56548261642456,0.0534999370574951
casp,3,0.1,0.79711324,1.1360706,1.2313737,1.3121345285415649,0.82380396,0.8981198076082204,0.8985570616528203,0.8979011805859204,0.8979011805859204,0.8985570669174194,0.0498483610018638,0.0682122307799516,0.0975073016760197,0.0845196285249057,0.0583755429576652,0.7886710166931152,0.6969696879386902,0.6122004389762878,0.7396963238716125,0.7164502143859863,0.033437967300415,0.0133495330810546,2.013312339782715,0.4940071105957031,1.3397612571716309,0.9013991951942444,0.053256244548127,0.7021738886833191,2063.716068029404,0.4940071105957031
rf2,4,0.1,0.3437165,0.39181566,0.8915068,1.1058169258632278,0.39586323,0.8982494529540481,0.8927789934354485,0.9070021881838074,0.9135667396061268,0.8741794228553772,0.0463952533391147,0.04445326016886,0.1080778388943262,0.0463940570485174,0.0763790383207499,0.739130437374115,0.72826087474823,0.7446808218955994,0.760869562625885,0.6739130616188049,0.0470991134643554,0.0083217620849609,57.44972467422485,0.1069116592407226,0.4354686439037323,0.9256017208099364,0.0597189843142805,0.7526881694793701,2411.116647005081,0.1069116592407226
rf2,5,0.1,0.32103357,0.38636422,0.8897767,1.180653520383017,0.41850808,0.901531728665208,0.9080962800875274,0.9004376367614879,0.9037199124726476,0.8949671983718872,0.0427046300469665,0.033509890775326,0.1246838545774916,0.0652038775041269,0.0930090802170983,0.7096773982048035,0.75,0.7157894968986511,0.7340425252914429,0.717391312122345,0.0291521549224853,0.0088636875152587,55.05610537528992,0.0746908187866211,0.4327069818973541,0.9070022106170654,0.0398138607614199,0.7422680258750916,443.98933148384094,0.0746908187866211
rf1,1,0.05,0.30222717,0.39052677,1.4464355,0.5713076863714902,0.3199795,0.9518599562363238,0.9573304157549234,0.9442013129102844,0.973741794310722,0.9277899265289308,0.0273536354544956,0.0173974718939024,0.0705536611694505,0.0261376432682997,0.050990216303808,0.760869562625885,0.75,0.5531914830207825,0.804347813129425,0.5416666865348816,0.0507421493530273,0.0091946125030517,4.759241819381714,0.1723654270172119,0.5040104985237122,0.9442012906074524,0.0165021364713068,0.6739130616188049,431.5046806335449,0.1723654270172119
rf2,7,0.1,0.297522,0.36972645,0.8822839,1.2848613361636343,0.40986007,0.8708971553610503,0.8905908096280087,0.9037199124726476,0.901531728665208,0.8982494473457336,0.054925839756227,0.0527208373889202,0.1168642429634592,0.0660637812679439,0.0940611434299251,0.6526315808296204,0.717391312122345,0.739130437374115,0.6630434989929199,0.71875,0.0316100120544433,0.0076825618743896,35.126054763793945,0.0713589191436767,0.4095706641674042,0.8927789926528931,0.0360475613506378,0.7340425252914429,437.651207447052,0.0713589191436767
